"utterance_hash","locale","alias_of","approval_type","approved_by","audio_s3_uri","cached_text","chatbot_response","contact_id","created_at","inbox_id","key_type","legacy_hash","migrated_at","migrated_from","normalized_at","normalized_utterance","notes","num_hits","original_utterance","response_hash","status","tts_text","updated_at"
"341865e2334ddadf","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/86784d2af1cf8c0f.wav","""네, 저희는 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스입니다. 많은 고객님들이 만족하고 계십니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요!""","""네, 저희는 신뢰할 수 있는 다이렉트 자동차보험 비교견적 서비스입니다. 많은 고객님들이 만족하고 계십니다. 추가 문의사항 있으시면 언제든지 말씀해 주세요!""","test-052","1758767870","e6fa2ad53d2d4e50ae814cda9352277f","","08ae9fc912c614a5","2025-09-25T03:27:31Z","08ae9fc912c614a5:ko-KR","2025-09-25T03:36:32Z","","batch approval - user hash cache","0","믿을 수 있나요","86784d2af1cf8c0f","approved","","1759194331"
"e3b36f214014819fe732e32988910c3b3205dc5f7af3170755c24acc4b203de4","ko-KR","3666d087aabee849","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/e3b36f214014819fe732e32988910c3b3205dc5f7af3170755c24acc4b203de4.wav","좋으신가요? 😊 \n그럼 구체적인 혜택과 절차 안내해드릴게요. 고객님이 보험을 소개해주시면 **7% 수수료**를 다음날 바로 지급해드립니다. 더 궁금하신 점 있으신가요?","좋으신가요? 😊 그럼 구체적인 혜택과 절차 안내해드릴게요. 고객님이 보험을 소개해주시면 **7% 수수료**를 다음날 바로 지급해드립니다. 더 궁금하신 점 있으신가요","","1758860121","","response","","","","","","","","","","approved","좋으신가요? 😊 그럼 구체적인 혜택과 절차 안내해드릴게요. 고객님이 보험을 소개해주시면 **7 퍼센트 수수료**를 다음날 바로 지급해드립니다. 더 궁금하신 점 있으신가요?","1759193115"
"22d44e127a7d32d9","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/6de0390b01ca7d50.wav","""죄송하지만, 허가증은 직접 보여드릴 수 없습니다. 저희 차집사는 정식 등록된 회사로, 고객님께 신뢰를 드리기 위해 노력하고 있습니다. 더 궁금하신 점 있으면 말씀해 주세요!""","""죄송하지만, 허가증은 직접 보여드릴 수 없습니다. 저희 차집사는 정식 등록된 회사로, 고객님께 신뢰를 드리기 위해 노력하고 있습니다. 더 궁금하신 점 있으면 말씀해 주세요""","test-1305","1758857387","987ef322ed82444b95a1d0ab7c3b951f","","","","","","","batch approval - user hash cache","0","실례지만 허가증 볼 수 있나요?","6de0390b01ca7d50","approved","","1759194332"
"2be44a621277c72b","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/2be44a621277c72b.wav","지금은 화가 나네요.","지금은 화가 나네요","test-1524","1758865398","a715657830754e0d9d812ccc40ba5711","","","","","","","batch approval - user hash cache","0","지금은 화가 나네요.","2be44a621277c72b","approved","","1759194332"
"85bcc27437aae07f707c5ec692bb7123b7dd1c880f4b920dd7a6aaa62959bae0","ko-KR","2ebffbded0f2a966","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/85bcc27437aae07f707c5ec692bb7123b7dd1c880f4b920dd7a6aaa62959bae0.wav","죄송합니다. 수상하게 느끼셨다면 사과드립니다. 저희는 고객님들께 더 나은 보험 서비스를 제공하고자 연락드렸습니다. 간단한 정보만 드릴 수 있으니 문자로도 안내해드릴게요. 감사합니다.","죄송합니다. 수상하게 느끼셨다면 사과드립니다. 저희는 고객님들께 더 나은 보험 서비스를 제공하고자 연락드렸습니다. 간단한 정보만 드릴 수 있으니 문자로도 안내해드릴게요. 감사합니다","","1758864607","","response","","","","","","","","","","approved","죄송합니다. 수상하게 느끼셨다면 사과드립니다. 저희는 고객님들께 더 나은 보험 서비스를 제공하고자 연락드렸습니다. 간단한 정보만 드릴 수 있으니 문자로도 안내해드릴게요. 감사합니다.","1759193134"
"3bd4605e03e77c01b17a895604a26ad0d3f8efe0ff6b4acb0d5141d4bfa6c85c","ko-KR","3bd4605e03e77c01","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/3bd4605e03e77c01b17a895604a26ad0d3f8efe0ff6b4acb0d5141d4bfa6c85c.wav","실례지만 견적만 받아볼 수 있나요?","실례지만 견적만 받아볼 수 있나요","","1758865730","","response","","","","","","","","","","approved","실례지만 견적만 받아볼 수 있나요?","1759193138"
"27d8ae96e3a948ba3f09c600025d6d0e40a64eb1ab00fd05bb5e9d87240faee9","ko-KR","27d8ae96e3a948ba","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/27d8ae96e3a948ba3f09c600025d6d0e40a64eb1ab00fd05bb5e9d87240faee9.wav","혹시 해지하면 손해 아닌가요?","혹시 해지하면 손해 아닌가요","","1758856579","","response","","","","","","","","","","approved","혹시 해지하면 손해 아닌가요?","1759193141"
"6cfb2b4d14606505","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/5a900dcf7b794184.wav","""네, 명함 문자로 남겨드릴게요~ 📲 잠시만 기다려 주세요!""","""네, 명함 문자로 남겨드릴게요~ 📲 잠시만 기다려 주세요""","test-1227","1758867759","123d51e7bba448f6bb9ee7171cb1cbcc","","","","","","","batch approval - user hash cache","0","음 명함 주세요.","5a900dcf7b794184","approved","","1759194332"
"1461c14312b93b7834f25137f73f5ea293b0df54f7770ad31e222f084c3e25ce","ko-KR","1e41f054356f71a4","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/1461c14312b93b7834f25137f73f5ea293b0df54f7770ad31e222f084c3e25ce.wav","저희 차집사에서는 고객님이 자동차를 판매할 때 보험 가입 고객을 소개해주시면 최대 7%의 광고비를 지급해드립니다. 관심 있으신가요?","저희 차집사에서는 고객님이 자동차를 판매할 때 보험 가입 고객을 소개해주시면 최대 7%의 광고비를 지급해드립니다. 관심 있으신가요","","1758768249","","response","","","","","","","","","","approved","저희 차집사에서는 고객님이 자동차를 판매할 때 보험 가입 고객을 소개해주시면 최대 7 퍼센트의 광고비를 지급해드립니다. 관심 있으신가요?","1759193154"
"38fbe4f929bd747d45d1116fedeadc0d9ea633d6d78f51b6d75995d50c686115","ko-KR","38fbe4f929bd747d","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/38fbe4f929bd747d45d1116fedeadc0d9ea633d6d78f51b6d75995d50c686115.wav","죄송하지만 오프라인도 정말 되나요?","죄송하지만 오프라인도 정말 되나요","","1758869301","","response","","","","","","","","","","approved","죄송하지만 오프라인도 정말 되나요?","1759193158"
"0f5d4ce0daaab9ec","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/f981119c3388ddf9.wav","""네, 저희 홈페이지 주소는 **www.chajibsa.com**입니다. 궁금한 점 있으시면 언제든지 문의 주세요!""","""네, 저희 홈페이지 주소는 **www.chajibsa.com**입니다. 궁금한 점 있으시면 언제든지 문의 주세요""","test-285","1758867625","3432d67ec32c4ede9b81e4eb9371fe6e","","","","","","","batch approval - user hash cache","0","홈페이지 주소 알려주실 수 있나요","f981119c3388ddf9","approved","","1759194332"
"af37658644349f3c","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/bb7c776b0b8cce7d.wav","안녕하세요~ 차집사 상담원 김은주입니다! 지금 잠시 괜찮으신가요?","안녕하세요~ 차집사 상담원 김은주입니다! 지금 잠시 괜찮으신가요","test-581","1758866709","733ea11a09444e6ba18ca42e7d30442a","","","","","","","batch approval - user hash cache","0","아 여보세요?","bb7c776b0b8cce7d","approved","","1759194332"
"36c1882f5ac2896d","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/dcecfc2841ccf89a.wav","네 맞습니다! 소개하신 고객의 보험료의 7%를 딜러님께 지급해드립니다.","네 맞습니다! 소개하신 고객의 보험료의 7%를 딜러님께 지급해드립니다","test-881","1758861716","289c69f722254ab6bf5bd60451f9216b","","","","","","","batch approval - user hash cache","0","잠깐만 수수료가 정말 7%예요?","dcecfc2841ccf89a","approved","","1759194332"
"015da51a96b7175f","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/027ea1f97baf979a.wav","""네, 현재 보험이 있으시군요. 고객님, 자동차 보험 견적만 의뢰해 주셔도 **CU모바일 5천원권** 드리니 많은 소개 부탁드립니다. 감사합니다!""","""네, 현재 보험이 있으시군요. 고객님, 자동차 보험 견적만 의뢰해 주셔도 **cu모바일 5천원권** 드리니 많은 소개 부탁드립니다. 감사합니다""","test-960","1758861320","33d621c3d139410d9b94e284781c6d51","","","","","","","batch approval - user hash cache","0","죄송하지만 지금 보험 있어요.","027ea1f97baf979a","approved","","1759194332"
"02a3f91d12e6b592","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/e29db6e4aceee7f7.wav","""네, 가입은 바로 진행 가능하며, 수수료는 익일 오후에 바로 지급됩니다. 추가로 가입 고객님 보험사로 직접 연결도 해드려요.""","""네, 가입은 바로 진행 가능하며, 수수료는 익일 오후에 바로 지급됩니다. 추가로 가입 고객님 보험사로 직접 연결도 해드려요""","test-351","1758860470","8e58065c7c86446ea43116a95f320dd0","","","","","","","batch approval - user hash cache","0","실례지만 바로 가입이 되나요?","e29db6e4aceee7f7","approved","","1759194333"
"9b48a3843b63ea1e","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/9b48a3843b63ea1e.wav","아 생각해볼게요.","아 생각해볼게요","test-1181","1758863129","92fc8b6952c14a68b40f0e5336ac16b9","","","","","","","batch approval - user hash cache","0","아 생각해볼게요.","9b48a3843b63ea1e","approved","","1759194333"
"9286d3537f9d23404ac29ff80081a6252b3f4cef0cd16ede16847521a8a8940a","ko-KR","bb8c263ad26f31d3","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/9286d3537f9d23404ac29ff80081a6252b3f4cef0cd16ede16847521a8a8940a.wav","체결율은 **95% 이상**으로 많은 분들이 함께 하고 계십니다. 이 점도 큰 장점이니 많은 문의 부탁드립니다!","체결율은 **95% 이상**으로 많은 분들이 함께 하고 계십니다. 이 점도 큰 장점이니 많은 문의 부탁드립니다","","1758857284","","response","","","","","","","","","","approved","체결율은 **95 퍼센트 이상**으로 많은 분들이 함께 하고 계십니다. 이 점도 큰 장점이니 많은 문의 부탁드립니다!","1759193169"
"1348262a6164c8e7","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/1348262a6164c8e7.wav","혹시 허가증 볼 수 있나요?","혹시 허가증 볼 수 있나요","test-1299","1758871308","bd3b51d253b14c6a986e37e1e0a73fe0","","","","","","","batch approval - user hash cache","0","혹시 허가증 볼 수 있나요?","1348262a6164c8e7","approved","","1759194333"
"51c8c39daa3b1a83cc4724bb9c39d5939d009bc968de2613b20abbcd4dc45f78","ko-KR","757ee281413194ce","","backfill_response_hash_rows","s3://tts-bucket-250810/ko-KR/51c8c39daa3b1a83cc4724bb9c39d5939d009bc968de2613b20abbcd4dc45f78.wav","""네, 고객님! 자동차를 판매할 때 저희에게 고객을 소개해주시면, 소개 건당 최대 **7%의 광고비**를 다음날 바로 지급해드립니다. \n\n또한, 첫 문의 시에는 **CU 5천원 상품권**도 드리니 많은 소개 부탁드립니다. 궁금하신 점 있으시면 언제든지 말씀해 주세요!""","""네, 고객님! 자동차를 판매할 때 저희에게 고객을 소개해주시면, 소개 건당 최대 **7%의 광고비**를 다음날 바로 지급해드립니다. 또한, 첫 문의 시에는 **cu 5천원 상품권**도 드리니 많은 소개 부탁드립니다. 궁금하신 점 있으시면 언제든지 말씀해 주세요""","","1758863223","","response","","","","","","","","","","approved","""네, 고객님! 자동차를 판매할 때 저희에게 고객을 소개해주시면, 소개 건당 최대 **7 퍼센트의 광고비**를 다음날 바로 지급해드립니다. 또한, 첫 문의 시에는 **CU 5천원 상품권**도 드리니 많은 소개 부탁드립니다. 궁금하신 점 있으시면 언제든지 말씀해 주세요!""","1759193193"
"5e147b33e45aabd7","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/7838523f3a998d2c.wav","""네, 회의 끝나고 연락 주셔도 됩니다. 문자로 간단한 정보 보내드릴게요! 감사합니다!""","""네, 회의 끝나고 연락 주셔도 됩니다. 문자로 간단한 정보 보내드릴게요! 감사합니다""","test-036","1758864661","9eab6f3eb6a0454794e9d81008b9a606","","","","","","","batch approval - user hash cache","0","지금은 회의 중이라 잠시 힘들어요","7838523f3a998d2c","approved","","1759194333"
"e86772428f136c18","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/1ae27cce638db091.wav","""소개료는 보험료의 7%를 지급해드리며, 세금은 별도로 적용됩니다. 자세한 내용은 문자로 안내해드리겠습니다.""","""소개료는 보험료의 7%를 지급해드리며, 세금은 별도로 적용됩니다. 자세한 내용은 문자로 안내해드리겠습니다""","test-938","1758861362","e42c021bcbb44a9fa435dbcbb70196fa","","","","","","","batch approval - user hash cache","0","죄송하지만 세금은 어떻게 되나요?","1ae27cce638db091","approved","","1759194777"
"192f4f940dad6d50","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/0043652536b51fb2.wav","이미 가입하셨군요. 그렇다면 현재 보험사와 비교해보실 수 있습니다. 저희는 **수수료 7%** 조건으로 진행하고 있습니다. 문자로 간단한 정보 보내드릴게요. 감사합니다!","이미 가입하셨군요. 그렇다면 현재 보험사와 비교해보실 수 있습니다. 저희는 **수수료 7%** 조건으로 진행하고 있습니다. 문자로 간단한 정보 보내드릴게요. 감사합니다!","test-025","1758768486","cc3c8cae10864a5ebad2e9eda156bdb1","","aac4fe5d9537f806","2025-09-25T03:27:30Z","aac4fe5d9537f806:ko-KR","2025-09-25T03:36:30Z","","batch approval - user hash cache","0","이미 다른 데 가입했어요","0043652536b51fb2","approved","","1759194333"
"8b2911936b7dbca1","ko-KR","","chatbot_response","batch_approval_script","s3://tts-bucket-250810/ko-KR/54ad789d12ebe96c.wav","""아, 이미 가입하셨군요! 감사합니다. 😊 그러면 필요하실 때 언제든지 연락주세요. 문자로 간단한 혜택 안내 드릴게요!""","""아, 이미 가입하셨군요! 감사합니다. 😊 그러면 필요하실 때 언제든지 연락주세요. 문자로 간단한 혜택 안내 드릴게요""","test-972","1758870424","a17e215e68c3474f83b0fa0f4154361a","","","","","","","batch approval - user hash cache","0","잠깐만 이미 가입되어 있어요.","54ad789d12ebe96c","approved","","1759194333"
