_id,question,answer
192,상속조회제도란?,"저희 손해보험협회는 상속인이 사망자(준사망자 포함)의 보험가입 사실을 몰라 보험금을 청구하지 못하는 사례를 방지하기 위해 '보험가입 조회 센터'를 전국의 7개 손해보험 상담소에 설치하여 운영하고 있습니다.
  【※ 준사망자란 '심신상실자'나 '실종자'로서 법원의 판결문(금치산선고, 실종선고) 또는 호적등본에 의거하여 사실관계가 확인된 자입니다.(2001년 7월 이후부터 시행)】
  조회신청은 사망자(준사망자 포함)의 보험가입 사실을 확인하려는 유족(민법상 상속인)은 해당 지역의 손해보험 상담소를 직접 방문하여 상담소에 비치된 신청서를 작성하여 제출하시면 됩니다.
  조회범위는 보험계약, 대출, 보증채무이며 보증채무조회는 2001년 7월 이후부터 시행되었습니다.
  결과확인은 우리 협회 홈페이지 '사망자보험계약조회결과'에서 조회결과를 확인하실 수 있습니다.
    상속자 본인방문시 사망진단?? 가족관계증명서(사망자), 신분증(방문자),
  대리인 방문시에는 사망진단서, 가족관계증명서(사망자), 신분증(방문자), 위임장(상속인), 인감증명서(상속인)가 있어야 합니다.
  단. 전화나 팩시밀리 신청은 사망자와의 관계를 확인할 수 없기 때문에
접수하지 않습니다.
※ 조회센터 전화번호
ㅇ 서울 : 02) 3702-8586
ㅇ 인천 : 032) 426-6356
ㅇ 부산 : 051) 464-2272
ㅇ 대구 : 053) 755-3288
ㅇ 광주 : 062) 226-0301
ㅇ 대전 : 042) 254-6921
ㅇ 원주 : 033) 746-2414
  ※ 금융감독원에서는 보험 뿐만 아니라 은행, 증권등 전 금융기관을 망라하여 사망자(준사망자 포함)에 대한 금융재산을 조회하여 상속인에게 알려드리고 있으니 참고하시기 바랍니다.
  - 금융감독원 전화번호 -
ㅇ 서울 : 02) 3786-8671
ㅇ 부산 : 051) 606-1748
ㅇ 대구 : 053) 429-0408
ㅇ 광주 : 062) 606-1616
ㅇ 대전 : 042) 472-7190"
193,"선천성 질병도 보장되나요?","질병을 담보하는 생명보험에서 보험가입후 선천성 질환에 대한 수술을 받은 경우 보험금을 받을 수 있는지?
    질병을 담보하는 생명보험에서는 보험가입 이후에 발생한 질병의 수술에 대해서는 보험금을 지급하나, 주로 어린이에게서 많이 발생하는 선천성 질환에 대하여는 보험금을 지급하지 않습니다. 단, 일부 어린이보험의 경우 “선천성질병 보장특약”을 부가하여 선천성질병(질병코드 Q00~Q99)을 보장하는 경우도 있습니다.
 "
194,"세무 미신고자의 사고로 인한 일실수입감소 보상은","사업등록을 하였으나 세무신고를 하지 아니한 경우에는 소득의 근거자료가 없으므로 월평균 현실소득을 산정하기가 곤란합니다. 이러한 경우 정부에서 고시한 시중노임단가인 일용인부의 임금을 적용하고 있습니다. 사업자의 경우 월평균 현실소득을 증빙하는 서류로는 ① 사업자등록증 ② "부가가치세 예정신고서와 확정신고서" 또는 "종합소득세 과세표준확정신고서 및 자진납부계산서" ③ 부가가치세 또는 종합소득세 납부영수증 등이 필요합니다."
195,"소득증명 힘든 경우 휴업손해 어떻게 보상하나","휴업손해란?  부상으로 인하여 휴업함으로써 수입의 감소가 있는 경우에 한하여 휴업기간 중 피해자의 실제 수입감소액의 80% 해당액을 지급하는 것을 말하며 소득액을 증명하기 힘든 유직자의 경우에는 일용근로자의 임금에 휴업일수를 곱한 금액을 수입감소액으로 합니다."
196,"암보험의 책임개시일","보험상품에 가입하고 두달후에 폐암 진단을 받았는데 회사는 암보장 책임개시는 90일이 지난 다음날이기 때문에 지급할 수 없다고 하는데?
    회사는 계약의 청약을 승낙하고 제1회 보험료를 받은 때(자동이체 납입 및 신용카드납입의 경우에는 자동이체신청 및 신용카드매출승인에 필요한 정보를 제공한 때, 다만 계약자의 귀책사유로 인하여 보 험료 납입 및 승인이 불가능한 경우 제외)부터 약관이 정한 바에 따라 택임을 집니다. 즉 제1회 보험료를 받은 때부터 책임을 지는데 암보장의 경우는 90일이 지난 다음날부터 보장이 되며 일부 상품의 경우는 특정 보험사고(질병 등)에 대해서는 1년이내 발생시 보장금액의 일부만 지급하는 형태도 있습니다.
 "
197,"암수술이후 요양기관에서 입원한 경우 암입원 급여금은?","병원에서 위암 수술을 받고 입원치료하다가 집에서 가까운 요양기관에서 약 90일 입원한 입원비를 청구하였으나 거절당함. 이유는?
    암보험 상품별 개별약관의 암입원급여금의 지급조건을 ‘암치료를 직접목적으로 하여 입원하였을 때’로 정하고 있어 암치료가 직접목적이 아닌 요양 또는 수술후 회복차원의 입원은 암입원으로 보지 않습니다.
 "
198,"실종된 부친의 보험금 청구","계약자인 부친이 행방불명되어 소재를 확인할 수 없는 경우 상속인인 배우자나 자녀가 대리하여 계약의 해약 또는 만기환급금 청구 등을 할 수 있는 지?
    환급금 등의 청구는 계약자의 권한이므로 가정법원의 실종선고(일반실종 5년, 특별실종 1년)없이는 사망한 것으로 볼 수 없어 상속이 개시되지 않습니다. 따라서 계약자의 소재확인 또는 실종선고 없이는 사실상 청구가 불가능합니다.
 "
199,"약관대출 원리금 미상환시 일방적 계약해지 가능여부","10년납 80세만기 계약을 5년동안 유지해오고 있는데 약관대출을 받고 사정이 어려워 상당기간 원리금을 상환하지 못하고 있는데 이로인해 계약이 해지당할 수도 있는지?
    약관대출 원리금을 상환하지 않았다고 일방적으로 계약을 해지, 상계처리할 수 없으며 미상환시 상계처리는 보험금, 해약환급금 등의 지급사유가 발생한 날에 제지급금과 상계할 수 있습니다. 단, 보험료 미납으로 인하여 계약이 해지되는 때에는 즉시 해약환급금과 보험계약대출원리금을 상계할 수 있습니다(2005.4.1 개정)
☞ 근거 : 생명보험표준약관 제32조(약관대출)제2항 내지 제3항
 "
200,"여러개의 보험에 가입한 경우 모두 중복해서 보상받을 수 있습니","가입한 보험이 같은 손해보험사라 하여도 각기 다른 사업방법서에 해당하는 보험상품이라면 중복보상이 가능합니다. 그러나 가입한 보험이 동일한 사업방법서에 해당되는 보험이라면 비례보상합니다."
201,"연금보험의 경우 판매시점이나 상품의 형태에 따라 그 세제혜택","연금보험의 경우 판매시점이나 상품의 형태에 따라 그 세제혜택이 차이가 있다고 하는데 어떻게 다른지?
연금보험은 조세특례제한법상 근거를 두고 소득공제혜택을 부여하는 연금저축과 일반 개인연금으로 구분할 수 있는데 2000.12.31까지 가입한 세제적격 개인연금저축보험은 연간 납입보험료의 40%, 72 만원한도로 소득공제되며 이자소득은 비과세되나 중도해지시에는 이자소득세를 추징하며 일시금 수령시에도 이자소득세를 추징합니다. 반면, 2001.1.1이후 가입한 세제적격 연금저축보험은 소득공제한도 를 연 240만원으로 확대한 대신, 연금소득에 대해 과세하며 중도해지시와 일시금수령시에는 역시 기타 소득으로 과세합니다. 또한 세제적격이 아닌 일반 개인연금은 연금 수령시에는 비과세하며, 일시금 수 령시에 보험차익과세 해당시(10년미만 유지) 과세하고 그 외 비과세합니다."
203,"운전면허 정지처분 기준","정지처분 제도
  벌점제도는 교통법규 위반시나 교통사고 야기시 그 위반의 경중과 피해의 정도 등에 따라 일정한 점수를
  부여하여 그 점수의 합계가 일정한 수준에 도달할 때 면허를 취소 또는 정지시킬 수 있도록 하는 제도.
항목
내용
 1.면허증 갱신기간 만료일 다음 날부터 면허증 갱신을 받지 아니하고 1년을 경과한때
110점
형사입건
 2.술에 취한 상태의 기준을 넘어서 운전한 때  
   (혈중알콜농도 0.05%이상 0.1% 미만)
100점
 3.단속 경찰공무원 등에 대한 폭행으로 형사입건된 때
90점
 4.정차.주차위반에 대한 조치위반
  (단체에 소속되거나 다수인에 포함되어 경찰공무원의 3회이상의 이동
   명령에 따르지 아니하고 교통을 방해한 경우에 한한다)
40점(누산점수 제외)
 5.안전운전 의무위반
  (단체에 소속되거나 다수인에 포함되어 경찰공무원의 3회 이상의 안전
   운전 지시에 따르지 아니하고 타인에게 위험과 장해를 주는 속도나
   방법으로 운전한 경우에 한한다)
 6.승객의 차내 소란행위 방치 운전
 7.출석기간 또는 범칙금 납부기간 만료일로부터 60일이  경과될 때까지
   즉결 심판을 받지 아니한 때
 8.통행구분 위반(중앙선 침범에 한함)
30점
범칙금 부과
 9.고속도로 갓길 통행 또는 버스전용차로 ·다인승 전용차로 통행 위반
 10.속도위반(40km/h 초과)
 11.철길건널목 통과방법위반
 12.운전면허증 제시의무 위반
즉심회부
 13.신호 또는 지시에 따를 의무 위반
15점
범칙금 부과
 14.제한속도 위반(20km/h 초과)
 15.앞지르기 금지 위반
 16.운전중 휴대용전화 사용금지 의무위반
 17.어린이 통학버스 운전자의 의무 위반
 18.운행기록계 미설치차량 운전금지 등의 위반
 19.통행구분 위반(보도침범, 보도횡단방법 위반)
10점
범칙금 부과
 20.차로에 따른 통행위반  (진로변경 금지장소에서의 진로변경 포함)
 21.일반도로 버스전용차로 통행 위반
 22.안전거리 확보 불이행(진로변경방법 위반 포함)
 23.앞지르기방법 위반
 24.보행자 보호의무 불이행(정지선 위반 포함)
 25.승객 또는 승 ·하차자 추락 방지조치 위반
 26.안전운전의무 위반
 27.노상시비 ·다툼 등으로 차마의 통행 방해행위
 28.어린이 통학버스 특별보호 위반

교통사고 야기시 벌점항목
인적피해
사망 1명마다
90점
사고발생시부터 72시간내에 사망한 때
중상 1명마다
15점
3주이상 치료를 요하는 진단이 있는 부상
경상 1명마다
5점
3주미만 5일이상의 치료를 요하는 진단이 있는 부상
부상 1명마다
2점
5일미만의 치료를 요하는 진단이 있는 부상
교통사고
야기시
조치
(사상자
구호 등)
불이행
자진신고 지연
(인사사고)
60점
  형사입건

  시한 내 자진신고
(인사사고)
30점
물적피해 야기후
도주
15점
 "
204,"운전면허 취소처분 기준","● 운전면허 취소처분 개별기준 항목
1. 교통사고를 일으키고 도주한 때 (일명 뺑소니 사고)
2. 술에 취한 상태 (혈중알코올 농도 0.05% 이상)에서 인명피해사고
3. 술에 만취한 상태 (혈중알코올 농도 0.1%이상)에서 운전 - 단순음주 1년후 면허응시 가능
4. 술에 취한 상태의 측정에 불응한 때
5. 타인에게 운전면허 대여(도난, 분실제외) 또는 타인면허로 운전
6. 운전면허 취득 결격사유에 해당된때
7. 적성검사(수시 적성검사 포함) 불합격 또는 적성검사(면허갱신) 기간 1년 경과
8. 운전면허 정지처분 기간중 운전행위 (단순무면허 2년후 면허응시 가능)
9. 허위, 부정수단으로 면허취득
10. 등록 또는 임시 운행허가를 받지 아니한 자동차로 운전한 때
11. 자동차를 이용하여 범죄행위를 한때
12. 타인의 차량등을 훔치거나, 빼앗은때
13. 타인을 위해 운전면허 시험에 부정응시한때
14. 단속경찰공무원 등에 대한 폭행
15. 도로교통법 외의 다른 법령규정에 의하여 취소사유에 해당한 때"
205,"운전면허 행정처분 기준","행정처분 제도
 운전면허를 받은 사람이 도로교통법령의 위반 또는 교통사고를 일으키거나, 그 밖에 형법 등의 법령
  위반시 일정한 기준에 따라 운전면허를 취소하거나 일정기간 동안 효력을 정지시키는 제도를 말함.
 

항목
내용
비고
 면허정지
 법규위반 또는 교통사고로 인하여 운전
 면허 의 처분 벌점이 40점 이상 되었을때
 1점을 1일씩 계산 집행
 누산점수초과로 인한
 면허취소기준
기간
벌점 또는 누산점수
 3년간 관리(당해 위반
 또는 사고가 있었던 날
 을 기준으로 함)
1년간
2년간
3년간
121점 이상
201점 이상
271점 이상
 처분벌점의 소멸
 (무위반 및 무사고자
 특혜부여)
 처분 벌점이 40점 미만일 경우에 최총 위반일
 사고일로 부터 1년을 무위반, 무사고로 경과
 한때
 누산점수에서 공제
 도주차량 검거로 인한
 누산점수공제
 (특혜부여) 
 도주차량(인적피해)을 검거하거나 신고하여
 검거하게 한 때에는 기간에 관계없이 40점의
 특혜점수를 부여 
 정지 또는 취소처분을
 받게 될 경우 누산점수
 에서 공제
 모범운전자
 정지처분집행일수
 감경
 모범운전자(무사고 운전자 : 10년 이상 무사고  유공운전자의 표시장을 받고 종사중인 자)
 에게는 면허 정지처분 집행기간을 1/2로 감경 
 사고야기로 인한
 벌점이 있는 경우 제외
 교통소양교육을 이수시
 정지처분 집행
 일수 감경
 정지처분 20일 감경(실제 정지 집행일수는
 감경해 주나 본인의 누산접수에서는 공제하지
 않음) 
 


 운전면허 취소
 개별기준
     술에 취한 상태의 인명사고
 (혈중알콜농도 0.05% 이상)
       술에 만취된 상태의 운전
 (혈중알콜농도 0.1% 이상)
 교통사고 야기도주
 단속 경찰관 등 폭행(구속된 때)외 12건
 *벌점의 합산 : 법규위반으로 교통사고를 야기한 경우에는 법규위반시의 벌점, 사고야기시의 벌점,
  사고야기시 조치 불이행에 따른 벌점을 모두 합산하여 면허정지나 취소 여부가 결정됨."
206,"장기출장이나 이민시에도 보험가입을 할 수 있나요?","장기해외출장을 앞두고 있습니다. 출장지역이 약간 위험하다는 판단아래 보험을 가입하려고 하는데 가능한지?
    해외장기출장자에 대한 보험가입불가 규정은 따로 없으며, 회사별로 조금씩 상이합니다. 일반적으로 각 생명보험회사는 해외지역을 위험도별로 분류, 피보험자의 출장지역이 어디인지, 체류기간이 얼마 인지를 기준으로 승낙여부를 결정합니다. 단, 이민을 앞두고 있는 경우, 실무상 보험계약의 인수를 대부분 거부하고 있습니다
 "
207,"장해급여금은 장해 원인이 재해일 경우만 해당되나요?","보험에 가입하고 질병에 의한 뇌졸중으로 장해 2급 진단을 받았는데 회사측에서는 장해의 원인이 질병이라는 사유로 보험금 지급을 거부하는데 이것이 타당한지?
    생명보험상품에서 장해를 보장하는 경우는 상품에 따라 1급의 경우(합산 장해지급률 80%이상)를 제외하고는 장해의 원인이 재해일 경우만 장해연금 또는 급여금을 지급하므로 질병에 의한 장해 2급은 장해연금의 지급대상이 아닙니다(상품별 개별약관을 통해서 확인 필요)
 "
208,"장해상태 악화시 장해지급률(장해등급) 변경","180일 경과시점에서 장해지급률 50%를 부여받았음. 그러나 이후 장해상태가 계속 악화되어 70%의 지급률 판정을 받았는데, 이 경우 180일 시점에서 부여받은 장해지급률을 계속 적용받는 것인지 아니 면 변경된 장해지급률을 기준으로 장해급여금을 지급받아야 하는 것인지?
    장해지급률이 결정되었으나 그 이후 보장을 받을 수 있는 기간(계약의 효력이 없어진 경우에는 재해일부터 2년이내)중에 장해상태가 악화된 경우에는 악화된 상태의 장해지급률을 결정합니다
 "
209,"장해상태 호전시 장해연금 변경 여부","장해지급률 70%를 받고 연금을 수령하고 있는데 현재 장해상태가 지속적으로 호전되고 있습니다. 이런 경우에도 계속해서 70%에 해당하는 연금을 받을 수 있는지?
    보험사고가 발생하여 장해지급률이 결정되면 그 이후 장해가 악화되거나 호전되더라도 당초에 결정된 장해지급률에는 영향을 미치지 않습니다. 따라서 장해지급률이 결정된 이후 상태가 호전된 경우에도 당초 결정된 장해지급률(등급)에 따른 연금을 계속해서 수령할 수 있습니다.
 "
210,"장해지급율(장해등급)이 확정되지 않은 경우의 보험금 신청","교통사고난 지 7개월이 지났지만 장해지급률(장해등급)이 확정되고 않고 있습니다. 이 경우 마냥 기다려야 하는건지 아니면, 현재의 상태로라도 보험금 신청을 해야하는 건지 궁금합니다.
    장해지급률(장해등급)이 재해일로부터 180이내에 확정되지 아니하는 경우 재해일로부터 180일 되는 날의 의사 진단에 기초하여 고정될 것으로 인정되는 상태를 장해지급률(장해등급)로 결정합니다. 다만 장해분류표에 장해판정시기를 별도로 정한 경우에는 그에 따릅니다(2005.4.1변경)
 "
211,"재해인정 범위","재해의 정의와 제외되는 경우는 어떤 것이 있는지?
    재해라 함은 우발적인 외래의 사고(다만, 질병 또는 체질적 요인이 있는 자로서 경미한 외부 요인에 의하여 발병하거나 또는 그 증상이 더욱 악화되었을 때에는 그 경미한 외부 요인은 우발적인 외래의 사고 로 보지 아니함)로서 약관상 재해분류표에 다른 사고를 말함
☞ 제외사항
- 약물 및 의약품에 의한 불의의 중독중 외용약 또는 약물접촉에 의한 알레르기 피부염
- “기타 고체 및 액체물질, 가스 및 증기에 의한 불의의 중독”중 한국표준질병사인분류상 A00～R99에
   분류가 가능한 것
- 외과적 및 내과적 치료중 환자의 재난“중 진료기관의 고의 또는 과실이 없는 사고
- “자연 및 환경요인에 의한 불의의 사고”중 급격한 액체손실로 인한 탈수
- “익수, 질식 및 이물에 의한 불의의 사고”중 질병에 의한 호흡장해 및 삼킴장해
- “기타 불의의 사고”중 과로 및 격렬한 운동으로 인하 사고
- “법적 개입”중 처형
 "
212,"저축성보험의 경우 일정기간 이상 유지하게되면 보험차익","저축성보험의 경우 일정기간 이상 유지하게되면 보험차익(보험금-보험료)을 비과세하는 것으로 알고 있는데 가입시점 별로 그 적용이 다른지?
  1990년까지는 보험차익에 대해서는 비과세 하였으나 1991년부터 3년미만 유지된 계약에 대해서는 보험차익과세를 하면서 저축성보험 보험차익과세제도가 도입되었습니다. 2003년까지는 7년미만 유지 된 계약에서 발생하는 보험차익을 이자소득으로 보아 과세하고 있으며, 2004년부터는 10년미만 유지계약에서 발생하는 보험차익에 대해 과세하고 있?윱求? 과세요건은 ‘보험계약일부터 만기일 또는 중도해 지일까지의 기간이 10년미만일 것(’04.1.1이후 계약)과 보험금이 피보험자의 사망, 질병, 부상 기타 신체상의 상해로 인하여 지급받거나 자산의 멸실 또는 손괴로 인하여 지급받는 보험금이 아니어야 한다‘는 요건이 충족되어야 합니다."
213,"정리된 회사의 휴면보험금 청구","계약이전방식으로 정리된 회사에 휴면보험금이 있었는데 인수회사에 청구하니 이전대상이 아니라 지급할 수 없을뿐더러 계약자료 자체가 없다고 하는데 어디에 이 금액을 청구해야 하나요?
    휴면보험금이란 만기나 실효 등으로 지급사유가 발생하였으나 계약자가 청구하지 아니하고 2년이 경과, 상법상 청구권 소멸시효가 완성된 건으로 계약이전시 금융감독위원회의 계약이전명령서에 이전대 상에서 제외토록 명시된 바, 인수회사는 이를 지급할 의무가 없습니다. 결국 지급주체가 소멸된 경우로 계약자는 어디에도 청구할 수가 없게된 거죠. 따라서 보험금은 반드시 2년이내에 청구하여 이러한 불이 익이 없도록 지급사유 발생시 즉시 권리를 행사하셔야 합니다.
 "
214,"정부보장사업 보상을 위해서는 경찰 신고해야 하나","보장사업으로 보상을 받기 위해서는 반드시 피해자가 관할 경찰서에 신고를 하여야 합니다.
그 이유는 가해차량이 검거될 경우 피해자가 가해자 또는 그 차량의 소유자로부터 손?晩邕瓚?받아야 하기 때문이며, 또한 보장 사업은 정부가 사업주체이므로 국가기관으로부터 손해배상사실을 입증 받는 것이 합리적이기 때문입니다."
215,"중도인출시 비과세 해당여부?","변액유니버셜보험에서 중도인출의 경우 보험차익 비과세 혜택을 볼 수 있습니까?
    기본적으로 가입후 10년이후가 되면 중도인출에 관계없이 보험차익에 대해서 비과세됩니다.
 "
216,"진단계약의 경우 계약전 알릴의무 위반 해당 여부?","직장 건강진단시 고혈압진단을 받아 치료를 받은 사실은 있으나 달리 합병증이 없어 중요한 사항이 아닌 듯 하여 청약서의 질문표에 기재하지 않았으며 보험회사 진사의에게도 이러한 사실을 알리지 않고 건강검진 후, 가입하였으나 생명보험사가 과거병력을 인지하지 못한 진사의의 중대한 과실을 묻지 아니하고 계약전 알릴의무 위반을 이유로 계약을 해지하였는데 이는 부당한 처사가 아닌지?
    생명보험 표준약관에는 계약전 알릴의무 사항으로 "최근 5년 이내에 다음과 같은 병명으로 의사로부터 진찰 또는 검사를 통하여 진단을 받았거나 치료, 투약, 입원, 수술, 정밀검사를 받은 적이 있습니까"라 고 물으면서 대상질병에는 암, 백혈병, 고혈압, 협심증, 심근경색 등을 열거하고 있는 바, 가입전 고혈압진단 및 치료사실을 알리지 아니하고 검진시에도 진사의에게도 달리 고지하지 아니한 사실이 인정되므로 동 건은 계약해지사유에 해당합니다.
☞ 시사점 보험계약 체결전 검진은 보험계약 체결여부를 결정하기 위하여 통상 보험계약자나 피보험자로부터 특별한 언급이나 이상증후가 없는 이상 정밀검사가 아닌 통상의 방법으로만 실시되는 것이 보통이므로 보험 계약자 또는 피보험자는 청약시 청약서에서 질문한 사항에 대하여 알고 있는 사실을 반드시 사실대로 알려야 하나 이러한 사실을 청약서에 기재하지 아니하거나 검진시 진사의에게 알리지 아니하였다면 고혈 압병증과 관련한 ?翩瑛퓽?중대한 과실을 물을 수 있는 사정이 없는 한 계약전 알릴의무 위반에 해당함.
 "
217,"청약후 2개월 경과건의 거부가 타당한지?","보험 계약시 제1회 보험료를 주고 자동이체까지 신청하였으나 2개월이 지나도록 보험료가 이체되지 않아 확인해본 결과 청약이 거절된 사실을 발견하였습니다. 이에 대한 해결책은?
    보험회사는 청약시에 제1회 보험료를 받은 후 무진단인 경우에는 청약일, 진단계약인 경우에는 진단일로부터 30일 이내에 可否를 보험가입자에게 통보하여야 하는 바, 보험사에서 이에 대한 거절통지가 없는 경우에는 보험회사의 귀책사유에 해당되어 동 보험계약은 유효한 것으로 보아야합니다.
 "
218,"출가한 딸의 보험금 상속권","얼마전 출가한 딸이 불의의 사고로 사망해서, 출가전에 아버지가 계약자가 되고 딸을 피보험자로 하는 보험계약을 체결한 것이 생각나, 보험사에 보험금 청구를 하였더니 출가한 딸에게 자녀가 있는 관계 로 직계존속인 친정부모에게는 상속권이 없다고 사망보험금 지급을 거부하는 데 맞는 답변인지?
    그렇습니다. 상속 우선순위가 있는 경우 즉 직계비속(자녀)이 있는 경우 차순위는 상속권 자체가 없습니다 따라서 상속 2순위인 직계존속은 보험금 청구권(상속권)이 없게 되는 것이죠
☞1순위 : 피상속인의 직계비속이며, 직계비속에 대해서는 그것이 친생자, 양자, 혼인중 출생자, 혼인외 출생자이건, 남자이건 여자이건 기혼이건 아니건 아무런 차별없음
☞2순위 : 피상속인의 직계존속이며, 직계존속은 부계(父系)이건 모계(母系)이건 양가측이건 생가측이건 차별없음(친생부모와 양부모는 함께 동순위로 상속)
☞3순위 : 피상속인의 형제자매이며, 형제자매는 남녀의 성별, 기혼, 미혼의 차별, 호적이 다른점, 친생자, 양자의 차별없음
☞4순위 : 피상속인의 3촌부터 4촌 이내의 방계혈족이며, 이들은 피상속인의 직계 비속, 직계존속, 배우자, 형제자매가 없는 경우에만 상속인이 됨
※배우자 : 배우자는 그 직계비속과 동순위(1순위)로 공동상속인이 되고, 직계비속이 없는 경우에는 피상속인의 직계존속과 동순위로 공동상속인이 되며, 피상속인의 직계비속도 직계존속도 없는 경우에는 단독상속인이 됨.
 "
219,"치료비 어느 범위까지 인정되나","입원료, 응급치료, 전원,수술, 안경, 보청기 , 치아보철비 등 의사의 진단기간 내에서 치료에 소요되는 비용과 외국에서 치료받은 경우 국내의료기관에서의 치료에 타당한 실비를 포함합니다."
220,"태아의 상속능력","아이가 임신중인 상태에서 아버지가 사망한 경우, 이 아이에게도 상속권한이 있는지?
    동시존재 원칙에 따라, 상속인이 상속을 받으려면 상속개시의 시점에 이미 출생하여 생존하고 있어야 합니다. 그런데 태아에 관한여 민법을 예외조항을 두어서 ‘상속에 관하여 태아는 이미 출생한 것으로 본다’고 규정(민법 1000조3항), 출생하지 아니한 태아에게도 예외적으로 상속능력을 인정하고 있으며, 살아서 출생한 경우 아버지의 사망 당시에 소급하여 상속권을 갖는 것으로 보는 것이 법원의 판례입니다.
 "
221,"통원치료보다 입원치료가 유리하나","원칙적으로는 차이가 없습니다.
현실적으로는 차이가 있다고 느끼는 것은 통원환자보다 입원환자에게 지급되는 병원치료비가 많기 때문일 것입니다.
부득이 입원을 해야하는 환자는 입원을 하는 것이 당연하고, 통원치료를 해도 무방한 경우에는 본인의 생업에 종사하면서 치료를 받는 것이 본인의 실질적인 경제생활에 도움이 됩니다.
이 경우에도 통원치료를 위해서 본인의 수입이 감소되었다면 객관적 입증자료를 통하여 감소된 수입의 80%를 청구하실 수 있습니다."
222,통지의무란?,"통지의무란 계약후 알릴 의무라고도 하며 보험계약의 체결후 일정사실의 발생을 보험회사에게 통지해야 할 보험계약자측의 의무입니다.
보험회사에 계약후 통지하여야 할 사항으로는
  ●인보험의 경우
①피보험자가 직업 또는 직무를 변경한 경우
②사망보험금 수익자를 지정 변경할 경우
③피보험자를 변경할 경우
④다른 보험계약을 맺은 경우
  ●물보험의 경우
①다른보험회사와의 중복계약
②보험의 목적물을 양도하거나 이전할 경우③건물을 30일 이상 비워두거나
휴업할 경우
④15일 이상 건물구조를 변경, 증축, 개조등으로 수선할 경우가 있습니다."
223,"퇴원하여도 추가치료 가능한가","퇴원후에도 몸이 계속 아프다면 의사의 소견서가 있어야 다시 입원치료를 받을 수 있다. 하지만 의사가 입원 치료를 인정해 주지 않는 다면 통원 치료로 진료를 받아야 한다. 교통사고로 인해 치료받을 수 있는 기간은 마지막 치료후 3년(교통사고 손해배상 청구권의 소멸시효가 3년이다)이지만 오랜기간 치료를 안받고 병원에 간다면 병원에서 종결처리가 되서 다시 치료받기가 쉽지 않을 수 있기 때문에 주기적으로 병원 치료를 받는게 좋다."
224,"풍수해위험을 담보하는 보험상품이 있나요?","수재로 인한 위험을 담보하는 보험으로는 일반손해보험에 가입할 때 풍수해를 담보하는 특별약관을 가입하면 피해보상을 받으실 수 있습니다.
  특약을 통해 풍수해 위험을 담보하는 손해보험상품은 가정용으로는 화재보험과 주택화재보험, 가정생활보험, 가정안심보험, 종합안전보험등이 있으며 기업용으로는 화재보험과 동산종합보험이 있습니다.
  또한 기본계약으로 풍수해를 담보하는 보험으로는 개인용으로는 한아름주택종합보험, 주택상공종합보험이 있으며 기업용으로는 기계보험과 조립보험, 건설공사보험이 있습니다.자동차보험의 차량손해특약에 가입한 경우에는 아파트 주차장 등의 장소에 주차중 침수사고, 홍수 및 태풍으로 인해 차량이 휩쓸려 파손된 사고, 홍수지역을 운행하던 중 물이 넘쳐 차량이 파손된 사고에 대해서도 보상을 받을 수 있습니다.
  그러나 풍수해로 인해 보험가입물건에 생긴 분실 또는 도난손해, 풍수재와 관련없이 댐 또는 둑이 무너져 발생한 손해, 보험계약자, 피보험자 등의 고의 또는 중대한 과실로 생긴 손해는 보상이 되지 않습니다."
225,"피해자가 생활이 어려운 경우 미리 보험금을 받을 수 있나","교통사고 피해자는 보험사로부터 받을 수 있는 보험금의 50%에 해당하는 금액을 가지급금으로 미리 받을 수 있습니다.그러나 보험금을 가지급후 보험금 정산결과, 지급된 가지급금이 피해자가 보험회사로부터 받을 보험금보다 많은 경우에는 그 차액을 보험회사에 돌려주어야 합니다."
226,"형사합의 중 공탁이란","피해자측이 과다한 금액을 요구하여 합의가 불가능하다면 관할 법원에 공탁금을 예치하고 그 증명을 담당 재판부에 제출하면 합의한 경우에는 미치지 못하더라도 재판과정에서 정상을 참작하는 것이 보통이다."
227,"형사합의금 기준","형사합의 과정에서 피해자 측의 무리한 금전 요구 등이 사회적 문제로 대두되자 대검찰청 교통사범구속처리 기준이 발표되었다. 공탁금,벌금도 기준이 비슷하니 참고 바랍니다.
형사합의금, 공탁금, 벌금부과 기준 특약

① 형사입건 시 벌금부과 기준
: 주당 50만원, 음주초과가 포함된 중과실 2개 이상의 사고는 주당 80~100만원,
  피해자와 합의된 사고는 주당 30만원 정도임.

② 피해자와 합의 시 또는 합의 결렬로 공탁 시 기준
: 주당 50만, 음주초과가 포함된 중과실 2개 사고는 주당 50~80만원선"
228,"형사합의금은 보험회사의 합의금에서 공제되나","형사합의금이나 공탁금이 전체적인 손해배상금의 일부로 간주되면 공제될 수있습니다.
따라서 공탁금을 찾아올 때 위로금 혹은 위로금의 일부 등으로 명시한 후 찾아오는 것이 유익합니다. 법원의 확정판결을 받는 경우에는 위로금이라고 명시하여도 1/2정도는 법률상 손해배상금으로 보아 공제하는 경우가 많습니다."
