_id,question,answer
예를 들어 9월 말경에 만기라면 보험시작일은 그 때로 하고 8월 10~15일경에 가입하는 것이 유리합니다. 자동차보험료는 지난 1년 동안 10% 가량 올랐습니다. 보도에 따르면 금년 11월까지 3~5% 더 오릅니다. 그런데 보험료가 오르는 시점은 미리 알 수 없습니다. 그러므로 가급적 앞당겨서 가입하는 것이 좋지만 현재 가입 중인 자동차보험은 그렇게 할 수 없습니다. 보험개발원에서 보험료 계산에 필요한 운전자별 '사고경력'과 '교통법규위반경력'을 '만기가 되기 전 달의 10~15일경에 발표'하기 때문입니다. 자동차보험료는 신용카드로 낼 수 있으니 만기가 되기 전 달의 10~15일경에 가입해서 보험료 인상 리스크를 줄이십시오."
40,"자동차보험의 책임개시일은","자동차보험에서 보험회사의 책임개시일은 보험증권에 기재된 보험기간의 첫날 24시에 시작되어 마지막날의 24시에 끝납니다. 하지만 피보험자동차가 처음으로 자동차보험에 가입하는 자동차인 경우에는 회사의 보험 책임은 회사가 보험료를 받은 때로부터 시작되어 보험기간 마지막날의 24시에 끝납니다. (단, 보험기간 개시이전에 보험계약을 맺고 보험료를 받은 때에는 보험기간의 첫날 0시부터 시작되어 보험기간 마지막 날의 24시까지)
  의무보험(대인배상Ⅰ, 대물배상 1천만원)의 보험책임은 회사가 보험료를 받은 때로부터 시작되어 보험기간 마지막날의 24시에 끝납니다. 그러나 보험기간 개시이전에 보험계약을 맺고 보험료를 받은 때에는 보험기간의 첫날 0시부터 시작되어 보험기간 마지막 날의 24시에 끝납니다.
  자동차보험 계약 전에 피보험자동차에 체결하고 있던 유효한 다른 자동차보험계약 또는 공제계약의 대인배상Ⅰ(또는 책임공제)부분이 끝나는 날과 이 보험계약의 책임개시일이 같은 날인 경우에는 이 보험계약기간의 책임개시는 전계약이 끝나는 시점부터 시작됩니다."
41,"자동차보험 중복가입으로 인한 해약 방법은","동일한 자동차로 두 개 이상의 자동차보험에 가입했다면 중복되는 기간의 보험료를 환급 받을 수 있는데, 이것을 중복해지라고 합니다. 중복해지는 크게 동일한 보험사로 중복가입한 계약의 해지와 서로 다른 보험사로 중복가입한 계약의 해지로 나뉩니다.
동일한 보험사로 중복가입한 계약의 해지는 일반적으로 중복되는 기간을 일수로 계산하여 환급보험료가 지급되지만, 경우에 따라서는 단기요율을 적용하여 일수로 계산한 환급보험료보다 적어질 수도 있습니다.
서로 다른 보험사로 중복가입한 계약의 해지는 일반적으로 단기요율을 적용하기 때문에 중복되는 기간을 일수로 계산할 때보다 환급보험료가 적지만, 경우에 따라서는 중복되는 기간을 일수로 계산하여 환급보험료가 지급되기도 합니다.
보험기간 중에 사고로 인한 보상을 받은 적이 있다면 보상을 받은 담보는 해지환급금이 없습니다. 예를 들어 사고로 대인9급, 자기차량손해 50만원을 지급받은 계약이라면, 대인배상Ⅰ, 대인배상Ⅱ, 자기차량손해 담보에서는 환급금이 없고 대물배상, 자기신체손해, 무보험차상해 담보에서만 환급금이 발생합니다. 중복해지시 필요한 서류는 보험사마다 다르지만, 통상 중복가입된 가입증명서, 계약자의 신분증, 통장 등입니다."
42,"자동차보험 가입시 오토바이 보험 경력도 인정되나","이륜차보험 가입경력도 자동차보험 보험가입경력으로 동등하게 인정받을 수 있습니다. 자동차보험 가입시 보험가입경력으로 인정받을 수 있는 경력은 다음의 6가지입니다. 
군대에서 운전병으로 근무한 기간 (병무청 병적증명서로 입증)
관공서에서 운전직으로 근무한 기간 (관공서 근무경력증명서로 입증)
법인체에서 운전직으로 근무한 기간 (법인체 근무경력증명서로 입증)
택시나 버스의 운전기사로 근무한 기간 (운수업체 근무경력증명서로 입증)
오토바이를 책임보험이나 종합보험에 가입한 기간 (보험사 보험료영수증으로 입증)
외국에서 자동차보험을 가입한 기간 (외국의 보험가입증명서나 보험증권으로 입증)"
44,"차주와 자동차보험 가입자는 동일해야 하나","자동차보험은 차주가 가입해야 하므로 새로 구입하는 자동차의 소유주가 보험에 가입하여야 합니다. 만일 차량의 소유주 이외에 피보험차량을 운전하시는 사람이 있다면 운전자범위한정운전특약과 운전자연령한정특약을 운전하는 모든 사람이 포함되도록 특약을 선택해서 자동차보험에 가입하여야 합니다. 즉 누님이 차주라면 누님과 본인이 함께 운전이 가능하도록 운전자범위한정특약은 차주+형제1로, 운전자연령한정특약은 연령이 낮은 본인의 만연령 이상으로 정하여 가입하면 됩니다."
45,"자동차보험에서 기본보험료란 무엇인가","자동차보험료를 계산할 때 가장 기본이 되는 보험료로서 피보험자의 연령, 성별, 운전자범위, 운전자연령, 차종, 가입하는 담보 및 가입금액 등 여러가지 요소에 의해 정해집니다. 기본보험료는 가입자들의 계층별 위험도를 분석하여 적정한 기본보험료를 정해서 금융감독원의 인가를 받아서 적용하고 있습니다. 동일한 조건이라도 보험사 및 적용시기에 따라 기본보험료는 달라집니다."
46,"보험 중도해약 후 다른 보험사에서 재가입 가능한가","자동차보험은 차량의 양도나 폐차, 멸실 등 차량을 더이상 사용할 수 없는 사유로 인한 해지가 아니면 의무보험인 대인배상Ⅰ과 대물배상은 해지할 수 없으므로 계약 전부를 해지할 수는 없습니다.
  따라서 계약전부를 해지하기 위해선 다른 보험사로 자동차보험을 중복하여 가입한 후 현재 가입한 보험사로 중복가입에 따른 해지 요청을 하여야 합니다. 중복해지의 방법으로 자동차보험을 해지할 경우 임의해지에 따른 보험료 손실과 보험기간 중 보험계약해지로 인한 무사고할인 적용시점의 지연에 따른 보험료 손해가 발생하게 됩니다."
47,"자동차보험의 계약자를 변경하려면 어떻게 해야 하나","계약자란 보험을 계약한 자로서 보험료를 납입한 사람을 말합니다. 계약자는 계약 변경으로 인한 보험료 환급금을 수령할 수 있고, 소득공제를 받을 수 있는 자입니다.
  대부분의 보험사에서 계약자 변경은 불가하므로 변경할 계약자로 중복계약을 한 후 선계약을 해지하는 방법으로 처리할 수 있습니다. 이 과정에서 가입경력 등 가입자에게 손해가 발생할 수도 있으므로 신중히 처리하시기 바랍니다."
48,"중앙선침범사고 과실비율은","다른 자동차와 교차하여 운행하는 경우에는 서로 자기차선을 지키고 운행할 것이라는 신뢰하에 운행하는 것이므로, 특별한 사정이 없는 한 상대방 자동차가 중앙선을 넘어올 것이라는 것까지 예견하고 운전해야 할 주의의무가 있다고 보기 어렵습니다. 따라서 중앙선침범사고시에는 중앙선을 침범한 차량이 100% 가해자가 되는 경우가 대부분입니다."
49,"무보험차상해 피보험자 범위는","무보험차상해의 피보험자 범위는 다음과 같습니다.
기명피보험자 및 기명피보험자의 배우자
기명피보험자 또는 그 배우자의 부모 및 자녀
피보험자동차에 탑승중인 경우로 기명피보험자의 승낙을 얻어 피보험자동차를사용 또는 관리중인 자. 다만 자동차정비업, 주차장업, 급유업, 세차업, 자동차판매업,자동차 탁송업, 대리운전업 등 자동차를 취급하는 것을 업으로 하는 자(이들의피용자 및 이들이 법인인 경우에는 그 이사와 감사를 포함)가 업무로서 위탁받은피보험자동차를 사용 또는 관리하는 경우에는 피보험자로 보지 않음.
1, 2, 3 사항의 피보험자를 위하여 피보험자동차를 운전중인 자. 다만 위의피보험자, 피보험자동차가 가입한 자동차보험의 대인배상Ⅱ에 의하여 보상을받을 수 있는 때에는 피보험자로 보지 않음."
50,"자동차 감가상각비 왜 이렇게 높나","자동차 감가상각이 적용된 차량기준가액은 자기차량손해의 계약 체결 및 보험금 지급을 결정하는데, 기준이 되는 자료로서 매 분기마다 보험개발원에서 제공하고 있고 이를 모든 보험사에서 적용하고 있습니다. 차량기준가액은 차량의 상태, 주행거리 등에 따라 다양한 시장거래가액의 평균치를 기준으로 책정되고 있어서 차량마다 감가상각비는 다를 수 있습니다. 오히려 중고차 거래금액이 높은 일부 차량들은 감가상각률이 현저히 낮기도 합니다. 감가상각비율이 높거나 낮다고 해서 특별히 가입자에게 불리한 것은 없습니다. 감가상각비율이 높으면 차량가액이 낮아지고 보상금도 낮아서 보험료도 저렴하고, 감가상각비율이 낮으면 차량가액이 높아지고 보상금도 높아서 보험료도 비싸게 됩니다."
53,"주차 중 차량 긁힌 경우 자동차보험에서 보상되나","주차중 파손된 차량에 대해 가해자를 찾지 못했을 경우, 자기차량손해에 가입되어 있다면 보상처리를 받을 수 있습니다. 하지만, 금액에 따라서 무사고로 인한 할인이 1년, 혹은 3년간 유예될 수 있으며, 보험료가 할증이 될 수도 있습니다. 이런 경우 보험에서 지급되는 금액이 30만원 이하일 경우에는 1년간 할인이 유예되며, 30만원 초과~50만원 이하일 경우에는 3년간 할인이 유예됩니다. 보험처리 금액이 50만원이 넘거나, 사고 건수가 2건 이상으로 처리될 경우에는 3년간 보험등급이 한 등급 할증됩니다.
  또한 본인 과실이 없는 보유불명사고라고 하더라도 사고건수 1건당 자동차보험 가입시 설정한 자기차량손해의 자기부담금은 부담을 해야 하며, 본인 과실이 있는 경우에는 일반 과실사고로 할인할증에 적용을 받습니다. (일반 과실사고의 경우 50만원 이하로 처리된 사고는 모두 3년간 할인유예되며, 50만원이 넘는 사고는 3년간 보험등급이 한 등급 할증되고 별도로 특별할증이 부과됩니다)"
54,"차선변경 차량 대상 보험사기 사례 및 대응 요령","정상적으로 차선을 변경하는 차량에 고의로 차량의 속도를 높여 접촉사고를 일으킨 후 차선변경 시 안전운전의무 위반을 이유로 상대편 운전자를 가해자로 몰아 보험금을 편취하는 유형
1. 보험사기사례
[사례] 2006년 2월 서울시 노원구에서 혐의자 김○○(21세)외 1명은 2차선에서 진행하던 중 운전자 김△△(42세)가 1차선에서 2차선으로 차선 변경하자 고의로 접촉사고를 유발하여 차선변경 및 안전운전의무 위반 등을 이유로 합의금과 보험금을 편취
2. 사기자의특징 및 행동방식
피해차량의 차선 변경 시 속력을 갑자기 높인 이유가 불분명
사고현장에서 진로변경을 한 운전자에게 사고에 대한 과실이 더 많은 것으로 인식하도록 유도
차량 수리 없이 신속한 합의와 보험처리를 요구(경찰서 신고 거부)
차량에 여러 명이 탑승
3. 피해자의대응 요령
혐의차량의 갑작스러운 가속 사유를 구체적으로 확인
사고 전, 사고당시, 사고 후 차량 위치 등을 현장에 표시하고 사고현장과 차량의 상태 등을 사진촬영, 혐의차량 발견지점, 최초 차선변경 지점, 차량충돌 지점 등을 확인
사고시의 주변 차량 및 행인 등 목격자 확보
경찰관과 보험회사 직원에게 혐의차량이 충분히 피할 수 있음에도 고의로 충격한 사실 등 사고정황을 구체적으로 진술
차로를 변경하고자 진입하는 순간 후속하던 차량과 가볍게 측면을 스치는 정도의 접촉사고가 발생하면 일단 고의사고를 의심
[자료출처] 금융감독원, 보도자료 "자동차 사고 시보험사기 방지 요령"(2007.12.14)"
